document_id	queue_position	path	lane	firewalled	exists	bytes	lines	hash	mtime_key	filename_datestamp	step	step_series	body_date	order_key	order_evidence	signals	triage_score	theory_bearing	read_status	duplicate_group
Q03748	3748	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1060.yaml	3MC	True	False	0	0		2026-09-04T04:36					2026-09-04T04:36	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03749	3749	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1060.md	3MC	True	False	0	0		2026-09-04T04:36					2026-09-04T04:36	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03750	3750	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1061.yaml	3MC	True	False	0	0		2026-09-04T04:37					2026-09-04T04:37	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03751	3751	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1061.md	3MC	True	False	0	0		2026-09-04T04:38					2026-09-04T04:38	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03752	3752	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1062.yaml	3MC	True	False	0	0		2026-09-04T04:39					2026-09-04T04:39	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03753	3753	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1062.md	3MC	True	False	0	0		2026-09-04T04:39					2026-09-04T04:39	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03754	3754	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1063.yaml	3MC	True	False	0	0		2026-09-04T04:40					2026-09-04T04:40	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03755	3755	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1063.md	3MC	True	False	0	0		2026-09-04T04:40					2026-09-04T04:40	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03756	3756	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1064.yaml	3MC	True	False	0	0		2026-09-04T04:41					2026-09-04T04:41	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03757	3757	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1064.md	3MC	True	False	0	0		2026-09-04T04:41					2026-09-04T04:41	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03758	3758	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1065.yaml	3MC	True	False	0	0		2026-09-04T04:42					2026-09-04T04:42	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03759	3759	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1065.md	3MC	True	False	0	0		2026-09-04T04:42					2026-09-04T04:42	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03760	3760	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1066.yaml	3MC	True	False	0	0		2026-09-04T04:43					2026-09-04T04:43	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03761	3761	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1066.md	3MC	True	False	0	0		2026-09-04T04:43					2026-09-04T04:43	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03762	3762	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1067.yaml	3MC	True	False	0	0		2026-09-04T04:45					2026-09-04T04:45	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03763	3763	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1067.md	3MC	True	False	0	0		2026-09-04T04:48					2026-09-04T04:48	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03764	3764	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1068.yaml	3MC	True	False	0	0		2026-09-04T04:49					2026-09-04T04:49	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03765	3765	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1068.md	3MC	True	False	0	0		2026-09-04T04:49					2026-09-04T04:49	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03766	3766	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1069.yaml	3MC	True	False	0	0		2026-09-04T04:50					2026-09-04T04:50	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03767	3767	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1069.md	3MC	True	False	0	0		2026-09-04T04:50					2026-09-04T04:50	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03768	3768	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1070.yaml	3MC	True	False	0	0		2026-09-04T04:51					2026-09-04T04:51	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03769	3769	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1070.md	3MC	True	False	0	0		2026-09-04T04:51					2026-09-04T04:51	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03770	3770	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1071.yaml	3MC	True	False	0	0		2026-09-04T04:51					2026-09-04T04:51	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03771	3771	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1071.md	3MC	True	False	0	0		2026-09-04T04:52					2026-09-04T04:52	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03772	3772	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1072.yaml	3MC	True	False	0	0		2026-09-04T04:52					2026-09-04T04:52	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03773	3773	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1072.md	3MC	True	False	0	0		2026-09-04T04:53					2026-09-04T04:53	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03774	3774	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1073.yaml	3MC	True	False	0	0		2026-09-04T04:54					2026-09-04T04:54	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03775	3775	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1073.md	3MC	True	False	0	0		2026-09-04T04:54					2026-09-04T04:54	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03776	3776	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1074.yaml	3MC	True	False	0	0		2026-09-04T04:55					2026-09-04T04:55	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03777	3777	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1074.md	3MC	True	False	0	0		2026-09-04T04:55					2026-09-04T04:55	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03778	3778	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1075.yaml	3MC	True	False	0	0		2026-09-04T04:56					2026-09-04T04:56	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03779	3779	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1075.md	3MC	True	False	0	0		2026-09-04T04:56					2026-09-04T04:56	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03780	3780	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1076.yaml	3MC	True	False	0	0		2026-09-04T04:57					2026-09-04T04:57	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03781	3781	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1076.md	3MC	True	False	0	0		2026-09-04T04:58					2026-09-04T04:58	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03782	3782	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1077.yaml	3MC	True	False	0	0		2026-09-04T04:58					2026-09-04T04:58	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03783	3783	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1077.md	3MC	True	False	0	0		2026-09-04T04:59					2026-09-04T04:59	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03784	3784	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1078.yaml	3MC	True	False	0	0		2026-09-04T04:59					2026-09-04T04:59	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03785	3785	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1078.md	3MC	True	False	0	0		2026-09-04T04:59					2026-09-04T04:59	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03786	3786	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1079.yaml	3MC	True	False	0	0		2026-09-04T05:00					2026-09-04T05:00	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03787	3787	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1079.md	3MC	True	False	0	0		2026-09-04T05:00					2026-09-04T05:00	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03788	3788	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1080.yaml	3MC	True	False	0	0		2026-09-04T05:01					2026-09-04T05:01	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03789	3789	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1080.md	3MC	True	False	0	0		2026-09-04T05:01					2026-09-04T05:01	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03790	3790	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1081.yaml	3MC	True	False	0	0		2026-09-04T05:02					2026-09-04T05:02	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03791	3791	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1081.md	3MC	True	False	0	0		2026-09-04T05:02					2026-09-04T05:02	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03792	3792	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1082.yaml	3MC	True	False	0	0		2026-09-04T05:03					2026-09-04T05:03	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03793	3793	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1082.md	3MC	True	False	0	0		2026-09-04T05:03					2026-09-04T05:03	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03794	3794	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1083.yaml	3MC	True	False	0	0		2026-09-04T05:04					2026-09-04T05:04	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03795	3795	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1083.md	3MC	True	False	0	0		2026-09-04T05:04					2026-09-04T05:04	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03796	3796	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1084.yaml	3MC	True	False	0	0		2026-09-04T05:05					2026-09-04T05:05	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03797	3797	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1084.md	3MC	True	False	0	0		2026-09-04T05:05					2026-09-04T05:05	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03798	3798	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1085.yaml	3MC	True	False	0	0		2026-09-04T09:05					2026-09-04T09:05	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03799	3799	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1085.md	3MC	True	False	0	0		2026-09-04T09:05					2026-09-04T09:05	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03800	3800	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1086.yaml	3MC	True	False	0	0		2026-09-04T09:06					2026-09-04T09:06	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03801	3801	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1086.md	3MC	True	False	0	0		2026-09-04T09:06					2026-09-04T09:06	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03802	3802	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1087.yaml	3MC	True	False	0	0		2026-09-04T09:07					2026-09-04T09:07	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03803	3803	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1087.md	3MC	True	False	0	0		2026-09-04T09:07					2026-09-04T09:07	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03804	3804	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1088.yaml	3MC	True	False	0	0		2026-09-04T09:09					2026-09-04T09:09	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03805	3805	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1088.md	3MC	True	False	0	0		2026-09-04T09:09					2026-09-04T09:09	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03806	3806	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1089.yaml	3MC	True	False	0	0		2026-09-04T09:10					2026-09-04T09:10	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03807	3807	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1089.md	3MC	True	False	0	0		2026-09-04T09:10					2026-09-04T09:10	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03808	3808	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1090.yaml	3MC	True	False	0	0		2026-09-04T09:11					2026-09-04T09:11	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03809	3809	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1090.md	3MC	True	False	0	0		2026-09-04T09:11					2026-09-04T09:11	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03810	3810	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1091.yaml	3MC	True	False	0	0		2026-09-04T09:11					2026-09-04T09:11	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03811	3811	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1091.md	3MC	True	False	0	0		2026-09-04T09:12					2026-09-04T09:12	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03812	3812	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1092.yaml	3MC	True	False	0	0		2026-09-04T09:13					2026-09-04T09:13	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03813	3813	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1092.md	3MC	True	False	0	0		2026-09-04T09:13					2026-09-04T09:13	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03814	3814	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1093.yaml	3MC	True	False	0	0		2026-09-04T09:14					2026-09-04T09:14	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03815	3815	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1093.md	3MC	True	False	0	0		2026-09-04T09:14					2026-09-04T09:14	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03816	3816	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1094.yaml	3MC	True	False	0	0		2026-09-04T09:15					2026-09-04T09:15	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03817	3817	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1094.md	3MC	True	False	0	0		2026-09-04T09:15					2026-09-04T09:15	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03818	3818	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1095.yaml	3MC	True	False	0	0		2026-09-04T09:16					2026-09-04T09:16	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03819	3819	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1095.md	3MC	True	False	0	0		2026-09-04T09:17					2026-09-04T09:17	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03820	3820	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1096.yaml	3MC	True	False	0	0		2026-09-04T09:18					2026-09-04T09:18	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03821	3821	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1096.md	3MC	True	False	0	0		2026-09-04T09:18					2026-09-04T09:18	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03822	3822	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1097.yaml	3MC	True	False	0	0		2026-09-04T09:19					2026-09-04T09:19	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03823	3823	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1097.md	3MC	True	False	0	0		2026-09-04T09:20					2026-09-04T09:20	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03824	3824	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1098.yaml	3MC	True	False	0	0		2026-09-04T09:21					2026-09-04T09:21	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03825	3825	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1098.md	3MC	True	False	0	0		2026-09-04T09:21					2026-09-04T09:21	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03826	3826	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1099.yaml	3MC	True	False	0	0		2026-09-04T09:22					2026-09-04T09:22	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03827	3827	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1099.md	3MC	True	False	0	0		2026-09-04T09:22					2026-09-04T09:22	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03828	3828	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1100.yaml	3MC	True	False	0	0		2026-09-04T09:23					2026-09-04T09:23	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03829	3829	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1100.md	3MC	True	False	0	0		2026-09-04T09:23					2026-09-04T09:23	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03830	3830	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1101.yaml	3MC	True	False	0	0		2026-09-04T09:25					2026-09-04T09:25	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03831	3831	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1101.md	3MC	True	False	0	0		2026-09-04T09:25					2026-09-04T09:25	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03832	3832	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1102.yaml	3MC	True	False	0	0		2026-09-04T09:26					2026-09-04T09:26	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03833	3833	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1102.md	3MC	True	False	0	0		2026-09-04T09:26					2026-09-04T09:26	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03834	3834	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1103.yaml	3MC	True	False	0	0		2026-09-04T09:27					2026-09-04T09:27	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03835	3835	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1103.md	3MC	True	False	0	0		2026-09-04T09:28					2026-09-04T09:28	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03836	3836	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1104.yaml	3MC	True	False	0	0		2026-09-04T09:29					2026-09-04T09:29	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03837	3837	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1104.md	3MC	True	False	0	0		2026-09-04T09:29					2026-09-04T09:29	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03838	3838	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1105.yaml	3MC	True	False	0	0		2026-09-04T09:30					2026-09-04T09:30	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03839	3839	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1105.md	3MC	True	False	0	0		2026-09-04T09:30					2026-09-04T09:30	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03840	3840	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1106.yaml	3MC	True	False	0	0		2026-09-04T09:31					2026-09-04T09:31	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03841	3841	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1106.md	3MC	True	False	0	0		2026-09-04T09:31					2026-09-04T09:31	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03842	3842	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1107.yaml	3MC	True	False	0	0		2026-09-04T09:32					2026-09-04T09:32	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03843	3843	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1107.md	3MC	True	False	0	0		2026-09-04T09:33					2026-09-04T09:33	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03844	3844	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1108.yaml	3MC	True	False	0	0		2026-09-04T09:34					2026-09-04T09:34	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03845	3845	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1108.md	3MC	True	False	0	0		2026-09-04T09:34					2026-09-04T09:34	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03846	3846	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1109.yaml	3MC	True	False	0	0		2026-09-04T09:35					2026-09-04T09:35	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03847	3847	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1109.md	3MC	True	False	0	0		2026-09-04T09:35					2026-09-04T09:35	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03848	3848	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1110.yaml	3MC	True	False	0	0		2026-09-04T09:36					2026-09-04T09:36	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03849	3849	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1110.md	3MC	True	False	0	0		2026-09-04T09:36					2026-09-04T09:36	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03850	3850	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1111.yaml	3MC	True	False	0	0		2026-09-04T09:38					2026-09-04T09:38	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03851	3851	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1111.md	3MC	True	False	0	0		2026-09-04T09:38					2026-09-04T09:38	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03852	3852	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1112.yaml	3MC	True	False	0	0		2026-09-04T09:39					2026-09-04T09:39	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03853	3853	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1112.md	3MC	True	False	0	0		2026-09-04T09:39					2026-09-04T09:39	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03854	3854	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1113.yaml	3MC	True	False	0	0		2026-09-04T09:40					2026-09-04T09:40	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03855	3855	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1113.md	3MC	True	False	0	0		2026-09-04T09:40					2026-09-04T09:40	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03856	3856	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1114.yaml	3MC	True	False	0	0		2026-09-04T09:41					2026-09-04T09:41	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03857	3857	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1114.md	3MC	True	False	0	0		2026-09-04T09:41					2026-09-04T09:41	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03858	3858	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1115.yaml	3MC	True	False	0	0		2026-09-04T09:42					2026-09-04T09:42	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03859	3859	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1115.md	3MC	True	False	0	0		2026-09-04T09:43					2026-09-04T09:43	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03860	3860	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1116.yaml	3MC	True	False	0	0		2026-09-04T09:44					2026-09-04T09:44	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03861	3861	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1116.md	3MC	True	False	0	0		2026-09-04T09:44					2026-09-04T09:44	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03862	3862	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1117.yaml	3MC	True	False	0	0		2026-09-04T09:45					2026-09-04T09:45	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03863	3863	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1117.md	3MC	True	False	0	0		2026-09-04T09:46					2026-09-04T09:46	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03864	3864	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1118.yaml	3MC	True	False	0	0		2026-09-04T09:47					2026-09-04T09:47	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
Q03865	3865	docs/knowledgeos/brainstorming/three_model_convergence/01_source-analysis/per-file/1118.md	3MC	True	False	0	0		2026-09-04T09:47					2026-09-04T09:47	5-mtime		0	UNKNOWN-FIREWALLED	FIREWALLED	
